,End,Name,totalRevenue,totalAssets,totalLiabilities,commonStockSharesOutstanding,GDP,Interest,Inflation,SP,Cons_Sent,Fin_Stress,Cash_On_Hand,Unemployment_Rate,Recession_Probability,Corporate_Profits,open,close,% delta,class
115,9/30/2018,INTC,0.12660803,0.018019877,0.01491283,-0.010193017,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,42.53711211,41.04172134,-0.035154967,0
116,12/31/2018,INTC,-0.017738595,-0.002175574,-0.059180042,-0.01051709,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,40.83228214,41.4668541,0.015540938,1
117,3/31/2019,INTC,-0.149337659,0.011683065,0.04488764,-0.008635961,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,41.35269198,49.13536453,0.18820232,1
118,6/30/2019,INTC,0.038390644,0.010049591,0.000268832,-0.010498101,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,48.02186672,42.74992752,-0.109782055,0
119,9/30/2019,INTC,0.164779335,0.0230118,0.066544829,-0.018058691,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,43.82578799,46.62810135,0.06394211,1
120,12/31/2019,INTC,0.050922277,0.020602835,-0.008500487,-0.013793103,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,45.38385039,53.05020523,0.16892253,1
121,3/31/2020,INTC,-0.01560156,0.081934312,0.209013894,-0.013053613,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,53.63525299,51.68335342,-0.036392101,0
122,6/30/2020,INTC,-0.010108707,0.032692438,-0.011589775,0.004487482,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,51.22205794,54.14927673,0.057147622,1
123,9/30/2020,INTC,-0.068045364,-0.047712388,0.002523785,-0.036444862,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,53.41249221,48.37207413,-0.094367776,0
124,12/31/2020,INTC,0.082704697,0.053902975,0.018541304,-0.008784773,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,46.98007157,47.64464188,0.014145792,1
125,3/31/2021,INTC,-0.013477089,-0.016127663,-0.016704157,-0.005908419,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,46.02112457,63.34878159,0.376515289,1
126,6/30/2021,INTC,0.004021033,0.026390567,-0.020122855,0.0047053,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,60.27692707,52.28162003,-0.132642911,0
127,9/30/2021,INTC,-0.024337646,0.086450578,0.122279867,0.002464876,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,53.15002013,50.57252502,-0.048494715,0
128,12/31/2021,INTC,0.069571624,0.002643455,-0.062407705,0.000737644,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,50.68530423,50.57405472,-0.002194907,0
129,3/31/2022,INTC,-0.096978941,0.047207344,0.002807642,0.004668305,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,48.88005371,44.83732986,-0.082707026,0
130,6/30/2022,INTC,-0.165204599,-0.03367053,-0.054903032,0.004157496,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,45.93394463,36.51286697,-0.205100558,0
131,9/30/2022,INTC,0.001109588,0.025953831,0.083179191,0.005114467,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,34.53296298,24.96950531,-0.276937072,0
133,6/30/2018,PYPL,-0.477016949,-0.015240301,-0.036956757,0.000845309,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,75.23000336,85.94000244,0.1423634,1
134,9/30/2018,PYPL,-0.050816697,0.049115819,0.073186286,-0.005067568,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,82.75,83.18000031,0.005196378,1
135,12/31/2018,PYPL,0.169898935,-0.008965328,-0.023174525,-0.003395586,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,88.12999725,86.26999664,-0.021105193,0
136,3/31/2019,PYPL,-0.036189587,0.068032863,0.113683533,-0.001703578,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,84.23999786,105.7300034,0.255104535,1
137,6/30/2019,PYPL,0.042877907,0.045613656,0.036275423,0.004266212,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,104.9899979,117.1600037,0.115915859,1
138,9/30/2019,PYPL,0.016957027,0.037858279,0.046136674,-0.002548853,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,116.7200012,101.5800018,-0.129712125,0
139,12/31/2019,PYPL,0.133165829,0.022101428,0.019679905,-0.000851789,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,102.1100006,112.9300003,0.105964153,1
140,3/31/2020,PYPL,-0.069139286,0.057136735,0.111934659,0,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,107.5699997,105.8399963,-0.016082582,0
141,6/30/2020,PYPL,0.139237765,0.164006929,0.188916482,0,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,97.80000305,178.3999939,0.82413076,1
142,9/30/2020,PYPL,0.037635431,0.038248425,0.034585111,-0.000852515,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,180.2899933,197.2700043,0.094181661,1
143,12/31/2020,PYPL,0.120351713,0.07314507,0.069301881,0,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,193.5500031,242.4600067,0.252699576,1
144,3/31/2021,PYPL,-0.013570961,0.03037838,0.054853327,0.001706485,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,237.8000031,266.769989,0.121825002,1
145,6/30/2021,PYPL,0.033979778,0.017913041,-0.00310875,0.000851789,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,250.5099945,300.2099915,0.198395266,1
146,9/30/2021,PYPL,-0.008977236,0.009726888,-0.008826142,-0.000851064,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,290.0350037,260.0599976,-0.103349615,0
147,12/31/2021,PYPL,0.119055322,0.017025787,0.031118908,-0.005110733,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,261.8380127,187.6000061,-0.283526467,0
148,3/31/2022,PYPL,-0.062879445,2.64E-05,0.020822546,-0.005993151,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,191.4100037,111.2099991,-0.418995889,0
149,6/30/2022,PYPL,0.049822613,0.026449443,0.051465527,-0.004306632,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,117.0599976,73.43000031,-0.372714831,0
150,9/30/2022,PYPL,0.005877167,-0.01767125,-0.032251951,-0.007785467,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,70.18000031,90.16999817,0.284838954,1
151,12/31/2022,PYPL,0.078439965,0.029855433,0.040447918,-0.009590235,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,87.52999878,76.48000336,-0.126242381,0
152,6/30/2018,ATVI,-0.164885496,-0.023862586,-0.112613663,0.002635046,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,65.13032427,75.26062012,0.155538852,1
153,9/30/2018,ATVI,-0.122486289,-0.069328433,-0.204676826,0.002628121,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,73.47635961,77.60063171,0.056130599,1
154,12/31/2018,ATVI,0.653472222,0.070424221,0.073339941,0.002621232,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,82.0759078,45.99097443,-0.439653174,0
155,3/31/2019,ATVI,-0.243175136,0.003242035,-0.022468452,-0.00130719,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,45.86422648,46.47836304,0.013390318,1
156,6/30/2019,ATVI,-0.238068812,-0.025239581,-0.131297229,0.002617801,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,45.7019209,47.32360077,0.035483845,1
157,9/30/2019,ATVI,-0.083029862,0.017719348,0.009423704,0.001305483,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,47.05823434,53.87912369,0.144945713,1
158,12/31/2019,ATVI,0.577442415,0.114574558,0.263913824,0.003911343,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,54.11500622,57.93824005,0.07065016,1
159,3/31/2020,ATVI,-0.111278953,-0.012144117,-0.064914773,-0.001298701,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,57.46647876,59.42232132,0.034034495,1
160,6/30/2020,ATVI,0.081586402,0.031422159,-0.006835789,0.00260078,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,60.08082403,80.40048218,0.338205384,1
161,9/30/2020,ATVI,-0.006809848,0.067111771,0.100489446,0.001297017,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,77.62054902,77.37322235,-0.003186356,0
162,12/31/2020,ATVI,0.257911392,0.071001529,0.121890202,-0.001295337,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,78.51091989,90.32318115,0.150453737,1
163,3/31/2021,ATVI,-0.057861635,0.013674326,0.002725471,0.005188067,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,91.70819647,94.75524139,0.033225437,1
164,6/30/2021,ATVI,0.016911437,0.006275347,-0.099827032,0.002580645,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,94.98278393,91.83412933,-0.03314974,0
165,9/30/2021,ATVI,-0.105908096,0.017181402,-0.035547626,0.001287001,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,93.91178359,77.15140533,-0.178469385,0
166,12/31/2021,ATVI,0.045521292,0.04500146,0.061192543,-0.001285347,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,77.72797995,63.66159058,-0.180969445,0
167,3/31/2022,ATVI,-0.184925094,-0.001756066,-0.037012203,0.003861004,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,66.04741057,79.616745,0.205448394,1
168,6/30/2022,ATVI,-0.071223435,-0.000719655,-0.060576521,0.002564103,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,80.34243477,78.12999725,-0.027537596,0
169,9/30/2022,ATVI,0.085343228,0.025046011,0.009783575,0,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,78.55000305,73.34999847,-0.066199928,0
170,12/31/2022,ATVI,0.314529915,0.068813427,0.194950088,0.003836317,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,74.41000366,77.58999634,0.042736091,1
171,6/30/2018,EA,-0.281289507,-0.039259087,-0.251190775,-0.003267974,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,118.8457861,143.1318512,0.204349401,1
172,9/30/2018,EA,0.131046614,0.024615012,0.048878473,-0.003278689,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,138.5843812,112.1873398,-0.190476309,0
173,12/31/2018,EA,0.002332815,0.04816568,0.121289499,-0.006578947,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,119.5066912,83.27490234,-0.30317791,0
174,3/31/2019,EA,-0.039565555,0.011290505,0.03216624,-0.013245033,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,78.91485823,98.0812912,0.242874832,1
175,6/30/2019,EA,-0.023424879,0.088422463,-0.099834528,-0.006711409,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,101.6324578,92.33039093,-0.091526537,0
176,9/30/2019,EA,0.11497105,0.086572982,0.052389706,-0.010135135,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,101.2576381,92.91238403,-0.082416045,0
177,12/31/2019,EA,0.181750742,0.053620315,0.142358079,-0.006825939,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,93.82976957,107.1170502,0.1416105,1
178,3/31/2020,EA,-0.129315756,-0.004390288,-0.069571865,-0.010309278,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,105.4992962,104.3649139,-0.01075251,0
179,6/30/2020,EA,0.051910598,0.015478762,-0.040810737,0.003472222,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,103.9604716,138.9000244,0.336084978,1
180,9/30/2020,EA,-0.211103496,0.016483516,-0.030553969,0.003460208,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,133.6324608,125.7212296,-0.059201418,0
181,12/31/2020,EA,0.453518679,0.08282476,0.31281296,-0.006896552,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,128.3254193,140.1222382,0.091928933,1
182,3/31/2021,EA,-0.195457262,0.069887279,0.22234687,-0.006944444,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,141.6828852,138.9114075,-0.019561133,0
183,6/30/2021,EA,0.15230312,-0.041691752,-0.08113069,-0.003496503,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,135.9939197,139.6016083,0.026528308,1
184,9/30/2021,EA,0.177304965,0.022381027,0.031362365,-0.003508772,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,142.1264851,138.776123,-0.023573101,0
185,12/31/2021,EA,-0.02026287,0.069974652,0.222738718,-0.007042254,0.033914512,-1.81668933,0.334000373,0.040808111,-0.065508021,-0.119828456,-0.038007781,-0.176470588,-0.571428571,-0.007293597,142.1168962,130.8133698,-0.079536823,0
186,3/31/2022,EA,0.020122974,-0.009332376,-0.021859655,-0.007092199,0.016072818,2.225308436,0.320530482,-0.030040568,-0.097281831,-0.419891086,-0.016508083,-0.095238095,0,0.043170155,130.9622634,122.7395096,-0.0627872,0
187,6/30/2022,EA,-0.031780822,-0.044057971,-0.101052632,-0.003571429,0.020532989,1.868123875,0.177029959,-0.080242212,-0.082408875,-0.689970356,-0.220466654,-0.052631579,2,0.058072562,125.0555311,125.0458832,-7.71E-05,0
188,9/30/2022,EA,0.077532541,-0.008565797,-0.048639885,-0.003584229,0.018831434,-0.017726778,0.190360867,-0.030523642,-0.031088083,1.084462151,-0.041520201,0,-0.592592593,-0.049390295,120.9549919,121.9200592,0.00797873,1
189,12/31/2022,EA,-0.012079832,0.029895252,0.120810453,-0.010791367,0.01609594,0.698938861,0.08014407,-0.032253445,0.048128342,-0.406345566,-0.016385809,0,9,-0.048450002,115.8594487,123.6781082,0.067484004,1
190,6/30/2018,TTD,0.309540062,0.135779968,0.130860593,0.013091835,0.015614161,0.161903286,0.138620043,-0.011103063,-0.006066734,-0.446735395,-0.125672619,-0.025,-0.222222222,0.025792936,4.895999908,9.399999619,0.919934599,1
191,9/30/2018,TTD,0.066487521,0.040871808,-0.003216754,0.012970076,0.010604734,0.019115256,-0.023339906,0.054185333,-0.002034588,2.483342744,-0.016460424,-0.025641026,0.142857143,0.007098353,9.25399971,13.34000015,0.441538856,1
192,12/31/2018,TTD,0.339218148,0.279596389,0.347692096,0.012008146,0.006380298,0.090647421,-0.007862085,-0.052874088,0,-0.7646296,0.036295806,0,2.25,0.008926232,15.15100002,11.79199982,-0.221701551,0
193,3/31/2019,TTD,-0.240792595,-0.032200358,-0.097228693,0.015543322,0.009309453,-0.320395051,-0.026411499,0.008177315,-0.036697248,1.466942149,-0.114288788,0.026315789,1.884615385,-0.017532876,11.60900021,19.65200043,0.692824539,1
194,6/30/2019,TTD,0.33935054,0.145101664,0.144340017,0.011342413,0.012342928,-0.473676175,0.009081852,0.059290702,0.042328042,0.425181463,0.028232989,-0.076923077,-0.493333333,0.024997195,20.15600014,23.77700043,0.179648753,1
195,9/30/2019,TTD,0.029505316,0.14205004,0.177210497,0.008265021,0.012193754,-0.207234375,0.065028225,0.026201025,-0.047715736,-0.558080313,-0.053293437,0,0.210526316,-0.01826894,23.60000038,19.84300041,-0.159194911,0
196,12/31/2019,TTD,0.30689564,0.221908127,0.268690736,0.006075361,0.008113241,0.201320047,0.071595161,0.042229998,0.036247335,-0.29787234,0.294675905,0,0.956521739,0.050617102,18.78199959,27.77599907,0.478862724,1
197,3/31/2020,TTD,-0.257171504,0.021978022,-0.020609319,0.010168062,-0.00776264,-0.473298921,0.00114732,-0.008722703,-0.00617284,-6.964646465,0.093161158,0.055555556,36.16666667,-0.076039177,26.70100021,21.37599945,-0.19943076,0
198,6/30/2020,TTD,-0.134643485,0.046406338,-0.001829826,0.013955737,-0.08827645,-1.422867035,-0.228725763,-0.040636545,-0.232919255,0.116215072,0.408043207,2.421052632,-0.002092676,-0.056562143,16.95000076,46.19800186,1.72554571,1
199,9/30/2020,TTD,0.551394514,0.156300703,0.197066911,0.009667071,0.087881073,2.738066762,0.054409797,0.132394626,0.021592443,-1.080504457,-0.077241253,-0.323076923,-0.999400839,0.300589008,46.15100098,61.31100082,0.328486913,1
200,12/31/2020,TTD,0.481607372,0.288119738,0.332312404,0.007320424,0.01602243,-0.32651474,-0.202209278,0.070687354,0.054161162,1.191990577,0.10929026,-0.227272727,6,-0.032118814,56.6629982,79.58100128,0.404461532,1
201,3/31/2021,TTD,-0.312783462,-0.054829339,-0.127586207,0.007650832,0.028065066,-0.385739032,-0.113179196,0.087553805,0.005012531,2.10424503,0.066697113,-0.088235294,-1,0.123124408,80.59999847,69.2559967,-0.140744441,0
202,6/30/2021,TTD,0.269571362,0.072992701,0.048089592,9.056934986,0.032853318,-1.32940312,0.573156417,0.082241037,0.067331671,0.567768738,0.025802752,-0.048387097,10000000000,0.092368624,67.5,77.94999695,0.15481477,1
203,9/30/2021,TTD,0.07167781,0.070175439,0.059710874,0.005444658,0.021846116,-3.817313812,-0.023703672,0.056897957,-0.126168224,-0.124654963,0.007609465,-0.13559322,0.105263158,0.001502477,76.87999725,71,-0.076482797,0
